provider_id,hospital_name,address1,city,state,zip_code,county_name,phone_number,ed2,ed1,left_before_being_seen,op18,door_to_diagnostic_eval,median_time_to_pain_med,head_ct_results,address0,latitude,longitude 
50732,FRESNO HEART AND SURGICAL HOSPITAL,15 EAST AUDUBON DRIVE,FRESNO,CA,93720,FRESNO,5594338000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Fresno Heart & Surgical Hospital - Jobs, 15 East Audubon Drive, Fresno, CA 93720, USA",36.85992299999999,-119.788578
50735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,5629453561,85,277,1,149,32,74,Not Available,"Whittier Hospital Medical Center, 9080 Colima Road, Whittier, CA 90605, USA",33.950382,-118.004625
50736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,6265709000,84,290,3,130,30,45,Not Available,"Monterey Park Hospital AHMC, 900 South Atlantic Boulevard, Monterey Park, CA 91754, USA",34.0492419,-118.1384199
50737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,6265732222,65,212,4,138,35,62,Not Available,"Garfield Medical Center, 525 North Garfield Avenue, Monterey Park, CA 91754, USA",34.0677274,-118.1237009
50738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,6263507975,90,325,5,165,38,77,Not Available,"Greater El Monte Community Hospital, 1701 Santa Anita Avenue, South El Monte, CA 91733, USA",34.0477667,-118.0434184
50739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,3106734660,124,334,5,226,57,80,Not Available,"Centinela Hospital Medical Center, 555 East Hardy Street, Inglewood, CA 90301, USA",33.9506316,-118.3480211
50740,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,127,303,1,150,30,65,33,"Marina Del Rey Hospital, 4650 Lincoln Boulevard, Marina del Rey, CA 90292, USA",33.98219100000001,-118.439299
50742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,3106575900,111,295,1,118,14,35,Not Available,"Olympia Medical Center, 5900 West Olympic Boulevard, Los Angeles, CA 90036, USA",34.0572246,-118.3602568
50745,CHAPMAN MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,7146330011,198,368,3,128,29,45,Not Available,"Chapman Medical Center, 2601 East Chapman Avenue, Orange, CA 92869, USA",33.7884518,-117.8264648
50746,WESTERN MEDICAL CENTER SANTA ANA,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,7149533331,46,230,1,171,28,38,Not Available,"Western Medical Center Santa Ana, 1001 North Tustin Avenue, Santa Ana, CA 92705, USA",33.7540618,-117.8329745
50747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,7147545454,70,242,1,107,26,35,Not Available,"Coastal Communities Hospital, 2701 South Bristol Street, Santa Ana, CA 92704, USA",33.711124,-117.8852531
50748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,2098253700,47,332,,,,,,"1777 West Yosemite Avenue, Manteca, CA 95337, USA",37.79803,-121.246197
50751,MIRACLE MILE MEDICAL CENTER,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,3239301040,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"6000 San Vicente Boulevard, Los Angeles, CA 90036, USA",34.0573546,-118.3624846
50754,MENLO PARK SURGICAL HOSPITAL,570 WILLOW ROAD,MENLO PARK,CA,94025,SAN MATEO,6503248500,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Menlo Park Surgical Hospital, 570 Willow Road, Menlo Park, CA 94025, USA",37.4615675,-122.1590676
50755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,8189817111,132,210,2,104,18,39,Not Available,"Sherman Oaks Hospital, 4929 Van Nuys Boulevard, Sherman Oaks, CA 91403, USA",34.1602912,-118.4498289
50757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,6192293172,102,282,5,167,60,82,Not Available,"Alvarado Hospital Medical Center, 6655 Alvarado Road, San Diego, CA 92120, USA",32.776291,-117.0573
50758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,9096258300,70,218,4,124,15,54,Not Available,"Montclair Hospital Medical Center, 5000 San Bernardino Street, Montclair, CA 91763, USA",34.0795346,-117.6965586
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,9258136500,45,297,,,,,,"4501 Sand Creek Road, Antioch, CA 94531, USA",37.951856,-121.777041
50761,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,8188810800,168,309,2,135,27,62,Not Available,"Providence Tarzana Medical Center, 18321 Clark Street, Tarzana, CA 91356, USA",34.1698609,-118.532354
50763,SILVER LAKE MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,2139896123,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Silver Lake Medical Center, 1711 West Temple Street, Los Angeles, CA 90026, USA",34.0695831,-118.2634431
50764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,5302445454,143,346,2,147,48,88,Not Available,"Shasta Regional Medical Center, 1100 Butte Street, Redding, CA 96001, USA",40.5853178,-122.387025
50765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,9512430811,74,322,,,,,,"27300 Iris Avenue, Moreno Valley, CA 92555, USA",33.897404,-117.186026
50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,5307495700,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"Sutter Surgical Hospital North Valley, 455 Plumas Boulevard, Yuba City, CA 95991, USA",39.131605,-121.612956
50767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,7076244000,36,302,,,,,,"1 Quality Drive, Vacaville, CA 95688, USA",38.3884705,-121.9381058
50769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,9497275000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Hoag Orthopedic Institute, 16200 Sand Canyon Avenue, Irvine, CA 92618, USA",33.6613887,-117.7721113
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,9512904000,300,487,2,215,71,90,61,"Loma Linda University Medical Center - Murrieta, 28062 Baxter Road, Murrieta, CA 92563, USA",33.6133693,-117.1686457
50771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,3103560550,50,257,1,217,111,115,Not Available,"Coast Plaza Hospital, 13100 Studebaker Road, Norwalk, CA 90650, USA",33.912552,-118.098456
50772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,9167844000,50,327,,,,,,"1600 Eureka Road, Roseville, CA 95661, USA",38.7469903,-121.2505138
50773,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,94578,ALAMEDA,5103576500,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"San Leandro Hospital, 13855 East 14th Street, San Leandro, CA 94578, USA",37.712907,-122.143203
51300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,5308324277,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"500 1st Avenue, Portola, CA 96122, USA",39.80563859999999,-120.4623189
51301,TEHACHAPI HOSPITAL,115 WEST E STREET,TEHACHAPI,CA,93561,KERN,6618223241,Not Available,Not Available,,,,,,"Tehachapi Hospital, 115 West E Street, Tehachapi, CA 93561, USA",35.130244,-118.4487105
51302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,7608765501,Not Available,Not Available,1,100,19,Not Available,Not Available,"Southern Inyo Healthcare District Hospital, 501 East Locust Street, Lone Pine, CA 93545, USA",36.609264,-118.0579443
51303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,7609343311,69,226,0,54,25,Not Available,Not Available,"Mammoth Hospital, Inyo National Forest, 85 Sierra Park Road, Mammoth Lakes, CA 93546, USA",37.6439954,-118.9638691
51304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,CA,95338,MARIPOSA,2099663631,Not Available,Not Available,,,,,,"John C Fremont Healthcare District, 5189 Hospital Road, Mariposa, CA 95338, USA",37.5002408,-119.9774861
51305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,CA,96028,SHASTA,5303365511,Not Available,Not Available,,,,,,"Fall River Mills, CA 96028, USA",41.0046076,-121.4383139
51306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,5309341818,Not Available,Not Available,,,,,,"Glenn Medical Center, 1133 West Sycamore Street, Willows, CA 95988, USA",39.5214377,-122.2083033
51307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,CA,90704,LOS ANGELES,3105100700,Not Available,Not Available,,,,,,"Catalina Island Medical Center, 100 Falls Canyon Road, Avalon, CA 90704, USA",33.3391834,-118.3306249
51308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,5302796111,Not Available,Not Available,,,,,,"741 Main Street, Cedarville, CA 96104, USA",41.5331981,-120.1718754
51309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,7079233921,Not Available,Not Available,,,,,,"Jerold Phelps Community Hospital, 733 Cedar Street, Garberville, CA 95542, USA",40.1016965,-123.7924388
51310,FRANK R HOWARD MEMORIAL HOSPITAL,1 MADRONE STREET,WILLITS,CA,95490,MENDOCINO,7074596801,Not Available,Not Available,,,,,,"Frank R. Howard Memorial Hospital, 1 Madrone Street, Willits, CA 95490, USA",39.4004054,-123.3513326
51311,BIGGS GRIDLEY MEMORIAL HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,5308465671,Not Available,Not Available,Not Available,140,29,Not Available,Not Available,"Biggs Gridley Memorial Hospital, 240 Spruce Street, Gridley, CA 95948, USA",39.3677158,-121.6892609
51312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,9093363651,Not Available,Not Available,,,,,,"29101 Hospital Road, San Bernardino National Forest, Mountains Community Hospital, Lake Arrowhead, CA 92352, USA",34.265453,-117.168506
51314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,7603792681,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"6412 Laurel Avenue, Lake Isabella, CA 93240, USA",35.6353651,-118.4063664
51315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,5306235541,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Trinity Hospital, 60 Easter Avenue, Weaverville, CA 96093, USA",40.7385489,-122.9391285
51316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,5308424121,Not Available,Not Available,,,,,,"Fairchild Medical Center, 444 Bruce Street, Yreka, CA 96097, USA",41.7196976,-122.6459224
51317,ST HELENA HOSPITAL-CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,7079946486,Not Available,Not Available,,,,,,"Clearlake, CA, USA",38.9582307,-122.6263728
51318,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,7074458121,120,300,,,,,,"Redwood Memorial Hospital, 3300 Renner Drive, Fortuna, CA 95540, USA",40.5820535,-124.1364612
51319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,5309266111,80,265,0,154,1,64,Not Available,"Mercy Medical Center Mount Shasta, 914 Pine Street, Mount Shasta, CA 96067, USA",41.3180566,-122.3217648
51320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,5302522000,Not Available,Not Available,2,Not Available,Not Available,Not Available,Not Available,"Banner Lassen Medical Center, 1800 Spring Ridge Drive, Susanville, CA 96130, USA",40.4367947,-120.6278121
51321,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,7074316500,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"Healdsburg District Hospital, 1375 University Avenue, Healdsburg, CA 95448, USA",38.62702,-122.864739
51323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,7603264531,Not Available,Not Available,,,,,,"Colorado River Medical Center, 1401 Bailey Avenue, Needles, CA 92363, USA",34.8320985,-114.6174342
51324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,7608735811,Not Available,Not Available,,,,,,"Northern Inyo Hospital, 150 Pioneer Lane, Bishop, CA 93514, USA",37.3618043,-118.4066346
51325,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DR,FORT BRAGG,CA,95437,MENDOCINO,7079611234,Not Available,Not Available,,,,,,"Mendocino Coast District Hospital, 700 River Drive, Fort Bragg, CA 95437, USA",39.43162239999999,-123.8003007
51326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,CA,95971,PLUMAS,5302832121,Not Available,Not Available,,,,,,"Plumas District Hospital: Saxman Eric T MD, 1065 Bucks Lake Road, Quincy, CA 95971, USA",39.9390475,-120.9619303
51327,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,CA,96020,PLUMAS,5302582121,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"130 Brentwood Drive, Chester, CA 96020, USA",40.3054733,-121.2342646
51328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,96161,NEVADA,5305876011,97,231,,,,,,"Tahoe Forest Hospital, 10121 Pine Avenue, Truckee, CA 96161, USA",39.325816,-120.2009439
51329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,LAKE,7072625000,180,355,Not Available,135,40,65,27,"Sutter Lakeside Hospital, 5176 Hill Rd E, Lakeport, CA 95453, USA",39.104985,-122.907109
51330,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,ALTURAS,CA,96101,MODOC,5302335131,Not Available,Not Available,,,,,,"Modoc Medical Center, 228 West McDowell Avenue, Alturas, CA 96101, USA",41.48011950000001,-120.5456106
51331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,8056886431,82,271,1,114,24,20,28,"Santa Ynez Valley Cottage Hospital, 2050 Viborg Road, Solvang, CA 93463, USA",34.6020878,-120.1262704
51332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,95249,CALAVERAS,2097542515,85,243,1,Not Available,Not Available,Not Available,Not Available,"Mark Twain Medical Center, 768 Mountain Ranch Road, San Andreas, CA 95249, USA",38.190568,-120.6699441
53302,CHILDREN'S HOSP OF LOS ANGELES,4650 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,3236692164,Not Available,Not Available,,,,,,"Children's Hospital Los Angeles : Teenage Health Center, 4650 Sunset Boulevard, Los Angeles, CA 90027, USA",34.0979021,-118.2909094
53305,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,725 WELCH ROAD,PALO ALTO,CA,94304,SANTA CLARA,6504978000,Not Available,Not Available,,,,,,"725 Welch Road, Stanford University, Palo Alto, CA 94304, USA",37.4360413,-122.1751421
53309,MILLER CHILDREN'S HOSPITAL,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,5629338001,Not Available,Not Available,,,,,,"Miller Children's Hospital Long Beach, 2801 Atlantic Avenue, Long Beach, CA 90806, USA",33.808048,-118.1867689
60001,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GREELEY,CO,80631,WELD,9703524121,61,221,1,136,17,48,79,"North Colorado Medical Center, 1801 16th Street, Greeley, CO 80631, USA",40.414806,-104.7089
60003,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVENUE,LONGMONT,CO,80501,BOULDER,3036515111,81,198,1,134,49,32,Not Available,"Longmont United Hospital, 1950 Mountain View Avenue, Longmont, CO 80501, USA",40.1820727,-105.1269163
60004,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PARKWAY,BRIGHTON,CO,80601,ADAMS,3034981601,70,224,0,144,30,48,Not Available,"Platte Valley Medical Center, 1600 Prairie Center Parkway, Brighton, CO 80601, USA",39.9643539,-104.7681376
60006,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,81401,MONTROSE,9702492211,129,222,1,94,14,38,Not Available,"Montrose Memorial Hospital, 800 South 3rd Street, Montrose, CO 81401, USA",38.4803967,-107.8685686
60008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,106 BLANCA AVE,ALAMOSA,CO,81101,ALAMOSA,7195892511,140,268,3,122,19,38,Not Available,"San Luis Valley Regional Medical Center, 106 Blanca Avenue, Alamosa, CO 81101, USA",37.4722156,-105.8828259
60009,EXEMPLA LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,JEFFERSON,3034254500,83,288,0,163,31,54,Not Available,"Exempla Lutheran Medical Center, 8300 West 38th Avenue, Wheat Ridge, CO 80033, USA",39.76893159999999,-105.0900647
60010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,LARIMER,9704957000,100,193,0,134,23,62,36,"Poudre Valley Health System, 1024 South Lemay Avenue, Fort Collins, CO 80524, USA",40.571245,-105.056236
60011,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,DENVER,CO,80204,DENVER,3034366000,131,322,7,246,23,28,Not Available,"Denver Health Medical Center, 777 Bannock Street, Denver, CO 80204, USA",39.727302,-104.991569
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,7195574000,141,276,1,114,34,54,Not Available,"1008 Minnequa Avenue, Pueblo, CO 81004, USA",38.2336856,-104.6230732
60013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,9702474311,94,292,0,162,31,63,55,"Mercy Regional Medical Center, 1010 Three Springs Boulevard, Durango, CO 81301, USA",37.236285,-107.825777
60014,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,DENVER,CO,80218,DENVER,3038396100,84,185,0,134,7,38,Not Available,"Presbyterian/St. Luke's Medical Center, 1719 East 19th Avenue, Denver, CO 80218, USA",39.746917,-104.9662659
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 WEST 2ND PLACE,LAKEWOOD,CO,80228,JEFFERSON,7203210000,87,213,0,130,19,38,Not Available,"St. Anthony Hospital, 11600 West 2nd Place, Lakewood, CO 80228, USA",39.716463,-105.129525
60020,PARKVIEW MEDICAL CENTER INC,400 W 16TH STREET,PUEBLO,CO,81003,PUEBLO,7195844000,117,256,2,161,42,56,Not Available,"400 West 16th Street, Pueblo, CO 81003, USA",38.281835,-104.612558
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,EL PASO,7193655000,69,291,3,184,37,35,58,"1400 East Boulder Street, Colorado Springs, CO 80909, USA",38.8393845,-104.7994262
60023,ST MARYS HOSPITAL AND MEDICAL CENTER,2635 N 7TH STREET,GRAND JUNCTION,CO,81502,MESA,9702981950,124,290,3,160,40,68,Not Available,"St. Mary's Hospital and Regional Medical Center, 2635 North 7th Street, Grand Junction, CO 81501, USA",39.0904589,-108.5619004
60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,12605 EAST 16TH AVENUE,AURORA,CO,80045,ADAMS,7208480000,154,421,5,214,56,63,Not Available,"12605 East 16th Avenue, Aurora, CO 80045, USA",39.7423359,-104.8415582
60027,BOULDER COMMUNITY HOSPITAL,1100 BALSAM AVENUE,BOULDER,CO,80304,BOULDER,3034402273,67,186,1,120,21,38,Not Available,"Boulder Community Hospital, 1100 Balsam Avenue, Boulder, CO 80304, USA",40.0261261,-105.2839548
60028,EXEMPLA SAINT JOSEPH HOSPITAL,1835 FRANKLIN ST,DENVER,CO,80218,DENVER,3038377111,91,281,1,164,18,60,Not Available,"Exempla St. Joseph Hospital, 1835 Franklin Street, Denver, CO 80218, USA",39.746006,-104.969088
60030,MCKEE MEDICAL CENTER,2000 BOISE AVE ANNEX SUITE 1000,LOVELAND,CO,80538,LARIMER,9702032039,60,212,1,116,18,44,55,"Loveland, CO, USA",40.3977612,-105.0749801
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 N NEVADA AVE,COLORADO SPRINGS,CO,80907,EL PASO,7197765000,87,253,2,156,34,62,62,"2222 North Nevada Avenue, Colorado Springs, CO 80907, USA",38.86559,-104.821819
60032,ROSE MEDICAL CENTER,4567 E 9TH AVENUE,DENVER,CO,80220,DENVER,3033202121,71,196,0,144,7,39,Not Available,"Rose Medical Center, 4567 East 9th Avenue, Denver, CO 80220, USA",39.732259,-104.9335456
60034,SWEDISH MEDICAL CENTER,501 E HAMPDEN AVENUE,ENGLEWOOD,CO,80113,ARAPAHOE,3037885000,103,216,0,121,14,38,Not Available,"Swedish Medical Center, 501 East Hampden Avenue, Englewood, CO 80113, USA",39.653606,-104.981203
60036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LA JUNTA,CO,81050,OTERO,7193836000,54,254,1,118,23,63,36,"La Junta, CO, USA",37.9850091,-103.5438321
60043,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,CO,80810,CHEYENNE,7197675661,2,90,0,125,10,Not Available,Not Available,"Cheyenne Wells, CO 80810, USA",38.821395,-102.3532435
60044,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,CO,80701,MORGAN,9708673391,45,166,0,95,9,25,Not Available,"Colorado Plains Medical Center, 1000 Lincoln Street, Fort Morgan, CO 80701, USA",40.2603455,-103.795364
60049,YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRINGS,CO,80487,ROUTT,9708791322,78,194,1,105,15,40,Not Available,"Yampa Valley Medical Center, 1024 Central Park Drive, Steamboat Springs, CO 80487, USA",40.4631048,-106.8145192
60054,COMMUNITY HOSPITAL,2021 N 12TH ST,GRAND JUNCTION,CO,81501,MESA,9702566201,62,240,0,125,3,50,Not Available,"Community Hospital, 2021 North 12th Street, Grand Junction, CO 81501, USA",39.0860122,-108.5535518
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,CO,80210,DENVER,3037781955,162,318,0,167,14,58,Not Available,"Porter Adventist Hospital, 2525 South Downing Street, Denver, CO 80210, USA",39.670117,-104.974773
60065,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,ADAMS,3034517800,84,243,1,130,16,31,96,"North Suburban Medical Center, 9191 Grant Street, Thornton, CO 80229, USA",39.8634067,-104.9853164
60071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD STREET,DELTA,CO,81416,DELTA,9708747681,62,201,0,124,25,38,Not Available,"Delta County Memorial Hospital, 1501 East 3rd Street, Delta, CO 81416, USA",38.7446099,-108.0473495
60075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,GARFIELD,9709456535,110,245,1,143,32,54,Not Available,"1906 Blake Avenue, Glenwood Springs, CO 81601, USA",39.532431,-107.321578
60076,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,LOGAN,9705220122,39,178,1,110,20,43,Not Available,"Sterling Regional MedCenter, 615 Fairhurst Street, Sterling, CO 80751, USA",40.612444,-103.220632
60096,VAIL VALLEY MEDICAL CENTER,181 W MEADOW DRIVE,VAIL,CO,81657,EAGLE,9704762451,59,248,1,101,26,48,Not Available,"Vail Valley Medical Center, White River National Forest, 181 West Meadow Drive, Vail, CO 81657, USA",39.643408,-106.382194
60100,MEDICAL CENTER OF AURORA THE,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,3036952600,111,258,1,142,13,36,46,"The Medical Center of Aurora, 1501 South Potomac Street, Aurora, CO 80012, USA",39.6885902,-104.8320541
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DRIVE,LOUISVILLE,CO,80027,BOULDER,3036731000,92,234,0,128,15,58,Not Available,"Avista Adventist Hospital, 100 Health Park Drive, Louisville, CO 80027, USA",39.9516369,-105.1515788
60104,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,2551 W 84TH AVENUE,WESTMINSTER,CO,80031,JEFFERSON,3034303201,174,307,2,140,10,53,76,"2551 West 84th Avenue, Westminster, CO 80031, USA",39.849601,-105.018246
60107,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,CO,80206,DENVER,3033884461,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"National Jewish Health, 1400 Jackson Street, Denver, CO 80206, USA",39.739206,-104.941874
60112,SKY RIDGE MEDICAL CENTER,10101 RIDGE GATE PARKWAY,LONE TREE,CO,80124,DOUGLAS,7202251000,110,215,1,144,14,33,Not Available,"Sky Ridge Medical Center Heliport, 10101 RidgeGate Parkway, Lone Tree, CO 80124, USA",39.52829029999999,-104.8702586
60113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,3037305888,123,282,1,160,12,48,Not Available,"Littleton Adventist Hospital, 7700 South Broadway, Littleton, CO 80122, USA",39.576147,-104.986348
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,113,265,1,189,17,52,Not Available,"Parker Adventist Hospital, 9395 Crown Crest Boulevard, Parker, CO 80138, USA",39.548811,-104.771193
